replicate,probability
1039,1.4918881618062635e-8
1040,9.985136400238194e-5
1041,1.0101746231456423e-4
1042,9.93356569953789e-5
1043,1.0866876280923e-8
1044,3.703064928960153e-5
1045,9.943484504064144e-5
1046,9.148102538781903e-5
1047,2.3379190773947515e-8
1048,1.1153477546540494e-4
1049,7.642855682626398e-6
1050,5.0298954174384595e-9
1051,9.933248532108782e-5
1052,1.6451229235879062e-7
1053,8.240697460164924e-7
1054,4.792498271895831e-9
1055,3.3451430016680283e-9
1056,9.939029202439361e-5
1057,3.2353656594126173e-9
1058,1.0743842428710082e-4
1059,5.621517548808002e-7
1060,9.934232712795912e-5
1061,9.933011985268488e-5
1062,1.5707533758861166e-8
1063,8.980576035924411e-9
1064,9.94364071708844e-5
1065,3.514253069396405e-8
1066,1.3860318141655818e-8
1067,1.0329818589286676e-4
1068,1.00079319134184e-4
1069,1.3446697764721514e-8
1070,6.066576306113101e-7
1071,9.954981387787568e-5
1072,9.92698132285455e-5
1073,2.3251958597053423e-8
1074,1.174498961375343e-4
1075,6.336379937471242e-9
1076,1.5131348437418438e-6
1077,4.007416603964093e-9
1078,9.933210618001453e-5
1079,1.0512062027710162e-4
1080,1.1700965438141161e-5
1081,1.1213103072632954e-4
1082,1.042831782345397e-4
1083,5.459370493477714e-9
1084,9.931026262542016e-5
1085,4.807498791295953e-9
1086,4.713252539505764e-9
1087,7.518135130043591e-8
1088,9.929667760591455e-5
1089,8.339303048668324e-9
1090,1.122128085551818e-4
1091,2.394876934059473e-6
1092,2.2437490425159888e-8
1093,1.0076997788777928e-4
1094,1.046628672913053e-4
1095,3.833824223426028e-9
1096,5.1734879721018344e-9
1097,9.925449605642111e-5
1098,4.452520197380366e-8
1099,6.722000163149906e-9
1100,1.4365896778354885e-8
1101,7.215804144277597e-9
1102,1.034017654022961e-4
1103,6.725706554716018e-7
1104,9.941471778544551e-5
1105,9.932515253986396e-5
1106,2.999866452668137e-8
1107,1.0154280056160484e-4
1108,1.0294662876505653e-4
1109,5.036777528807017e-9
1110,6.164450068855077e-5
1111,9.961277417825625e-5
1112,4.807063968493453e-9
1113,9.925396314331877e-5
1114,7.82166707962623e-9
1115,9.005351507318699e-9
1116,2.6043572961910966e-7
1117,1.068112583348929e-4
1118,4.6951710899839255e-9
1119,1.0023796007829769e-4
1120,6.6065362589292686e-9
1121,9.952177272320897e-5
1122,4.641568892117949e-9
1123,3.3028521981328776e-6
1124,7.78759350914552e-9
1125,3.3283211794937996e-9
1126,3.1530644406530957e-9
1127,1.049727542850964e-4
1128,1.0878271295517663e-4
1129,1.0062247878738645e-4
1130,1.0985415335765342e-4
1131,1.1267034445294521e-8
1132,9.941492814793447e-5
1133,4.488793909374048e-5
1134,1.151752337157851e-4
1135,7.528436603208858e-6
1136,1.0039847385018023e-4
1137,1.0376289268095426e-4
1138,5.578124203970428e-9
1139,3.4557074299752414e-9
1140,5.582471035448584e-5
1141,9.953420873707519e-5
1142,1.0331854683961115e-4
1143,5.3732500141308875e-9
1144,1.0031765607623988e-4
1145,3.676664734811552e-9
1146,6.5341464360041e-6
1147,1.0246200951445378e-4
1148,1.076999082593702e-4
1149,3.0120419014606956e-9
1150,9.92729568673334e-5
1151,6.687154016300108e-9
1152,9.928057019062234e-5
1153,4.603877270690076e-9
1154,3.267348035517465e-9
1155,1.633295713788824e-8
1156,1.0322886535700037e-4
1157,9.925592183977819e-5
1158,9.929911380877877e-5
1159,9.933844665095299e-5
1160,5.567724432738278e-5
1161,9.933025206172606e-5
1162,1.017631944658798e-4
1163,4.103602896660512e-8
1164,1.074224897905364e-4
1165,1.41927369355051e-8
1166,7.593377896170171e-5
1167,9.990089607624297e-9
1168,9.955844643820093e-5
1169,1.201931579291451e-8
1170,9.949185449961756e-5
1171,1.0117628139004498e-8
1172,3.2734277788162354e-9
1173,9.555460998760356e-6
1174,3.623944072921957e-6
1175,5.171703831200536e-9
1176,9.925542913225437e-5
1177,8.12523622814723e-9
1178,3.150899997362535e-9
1179,1.0022652491007581e-4
1180,9.928560255889104e-5
1181,5.14756626750975e-5
1182,9.993837241638647e-5
1183,9.439426039477281e-6
1184,1.004976852380164e-4
1185,8.242299605561494e-9
1186,9.998083127015262e-5
1187,9.96868643279221e-5
1188,1.4702743453317249e-8
1189,9.925937134865629e-5
1190,9.945984694472594e-5
1191,4.0679830715028305e-9
1192,1.517054772903581e-8
1193,9.93062189401727e-5
1194,3.298291221923967e-8
1195,1.1200473609365354e-4
1196,9.238231710563192e-9
1197,5.936525794247673e-9
1198,3.3190203345630686e-9
1199,1.0194147512551168e-4
1200,9.930140119167509e-5
1201,1.1282554845568516e-4
1202,3.2923466979562384e-9
1203,1.3457848411133224e-8
1204,5.6318396972475025e-9
1205,3.304128712049311e-9
1206,3.844534956223056e-9
1207,6.368720655132699e-9
1208,8.973777712036906e-9
1209,1.603523610509827e-5
1210,2.6233996279106105e-8
1211,9.9269021154895e-5
1212,6.560453316717881e-9
1213,9.93167886449604e-5
1214,1.0257361890500053e-4
1215,1.652257976729038e-5
1216,1.6108031855926496e-8
1217,2.3157510178064987e-8
1218,9.927233305480674e-5
1219,4.1888674006036044e-8
1220,9.927458087926518e-5
1221,4.289773526783503e-8
1222,9.929994919369937e-5
1223,5.706864563188549e-9
1224,1.0286279665829104e-8
1225,9.944460502834179e-5
1226,9.935668268265203e-5
1227,9.928976548841318e-5
1228,1.1542286364873547e-4
1229,3.493030997642205e-8
1230,1.8577928769486157e-6
1231,1.0808947940943559e-4
1232,9.927507885711017e-5
1233,1.0074430870104319e-4
1234,9.925756646034544e-5
1235,9.926572393066969e-5
1236,7.491134581228839e-9
1237,8.329298999469194e-5
1238,9.773949213310833e-6
1239,1.1100593410458283e-4
1240,6.4095377582903315e-9
1241,1.1908986145716874e-4
1242,1.8978927966652264e-7
1243,9.93044892902715e-5
1244,1.0096606804179524e-4
1245,1.443966314269343e-8
1246,8.525206117845378e-9
1247,1.3544464543556242e-8
1248,6.244631898010089e-9
1249,4.032332552500219e-9
1250,9.930185717433155e-5
1251,9.937055727266426e-5
1252,9.927915256531727e-5
1253,3.771308080236538e-9
1254,7.650548420696828e-9
1255,1.0420163609190528e-4
1256,9.925353228546106e-5
1257,2.5088795837507532e-5
1258,1.881895068564098e-6
1259,1.2894791204104734e-8
1260,9.925557514556756e-5
1261,9.931857584664321e-5
1262,6.8123757586894206e-9
1263,1.0214695284799225e-4
1264,6.707935269310273e-8
1265,1.0017339562784665e-4
1266,9.520552688607595e-5
1267,1.2460298342875276e-7
1268,1.4850365542940672e-8
1269,9.926516775951157e-5
1270,9.956007924876128e-5
1271,1.0052893426011008e-4
1272,1.1940643679706018e-4
1273,6.8275137122726625e-9
1274,6.351425550736868e-7
1275,6.1951437736436704e-9
1276,1.4983859997467777e-8
1277,9.983610203681756e-5
1278,4.580352560936973e-9
1279,3.67622884529293e-9
1280,1.2953120848898748e-8
1281,9.925449572966054e-5
1282,1.0383691498590757e-6
1283,1.1563927513626655e-4
1284,6.183046242567437e-9
1285,3.499142323389056e-9
1286,1.0149481158631648e-4
1287,9.944505488436271e-5
1288,4.956830129352776e-9
1289,3.3368859499519426e-6
1290,1.13211949038824e-4
1291,9.92719884862346e-5
1292,7.61026720715236e-9
1293,8.112349616340327e-9
1294,1.3705732422276569e-7
1295,9.925404944094253e-5
1296,2.0867412216013708e-7
1297,9.099319410004779e-5
1298,1.5889159917914434e-7
1299,9.807709488671893e-6
1300,9.9258975186151e-5
1301,3.913635103206183e-8
1302,9.960087383760836e-5
1303,1.0092178757812058e-4
1304,1.0179763039142668e-8
1305,1.8101288896009832e-8
1306,6.875637466009103e-9
1307,9.934918236726051e-5
1308,2.6907569859326023e-5
1309,2.605024764698205e-7
1310,1.6783486842713687e-5
1311,9.925580463630219e-5
1312,1.3205607430360105e-5
1313,2.6819582806490955e-6
1314,5.864892515272561e-9
1315,6.118570168839245e-9
1316,3.5817889178696216e-9
1317,9.947820163404118e-5
1318,9.957368485696731e-5
1319,5.248120697807082e-9
1320,1.646523658207533e-5
1321,5.7631905221515365e-09
1322,9.939575052021003e-5
1323,9.677030675793848e-9
1324,1.0058777128773964e-4
1325,1.0073624092855578e-4
1326,4.767353833477503e-9
1327,9.946296613190322e-5
1328,9.928183602236082e-5
1329,9.9253737525096e-5
1330,3.4574922055899593e-9
1331,1.0613111701031561e-4
1332,1.512337942923167e-8
1333,9.93585926777925e-5
1334,6.274651762321189e-6
1335,6.1287267437828456e-9
1336,1.0747480756227294e-8
1337,4.1239826838309284e-8
1338,1.0722696214670945e-8
1339,1.035784068775721e-8
1340,1.0748413641771323e-4
1341,9.944188997679899e-5
1342,9.98879124365648e-5
1343,8.144653829795329e-9
1344,9.934500042804164e-5
1345,1.0735636989744771e-4
1346,9.983133948261438e-5
1347,9.93092604721535e-5
1348,9.950760372974886e-5
1349,3.5595691779578677e-9
1350,2.531756046307672e-8
1351,9.925779152393197e-5
1352,9.944875553243918e-5
1353,9.926752964535562e-5
1354,1.1521255634613163e-4
1355,1.0045511356371907e-4
1356,1.2878562529067756e-7
1357,2.3448460261782537e-8
1358,9.931974564303105e-5
1359,9.95433564829504e-5
1360,4.3155128117203045e-9
1361,6.879557892865229e-9
1362,1.2452994419481436e-8
1363,9.944877242177204e-5
1364,9.926912219396054e-5
1365,6.399367822316051e-8
1366,1.0259947510429979e-4
1367,4.784803795888821e-7
1368,9.851750593628295e-5
1369,9.941182094523494e-5
1370,2.250187211304516e-8
1371,1.010602135356372e-4
1372,9.934391478373047e-5
1373,1.0346307810432834e-4
1374,1.0322916053347803e-4
1375,1.3764685822040845e-8
1376,3.025308980199604e-9
1377,1.3766000384591868e-8
1378,1.0421126836885724e-8
1379,9.965904582359751e-5
1380,2.086918339290179e-8
1381,3.044041502090278e-9
1382,3.1093598492735475e-8
1383,1.4162944108329012e-7
1384,1.0327748734278248e-4
1385,9.928853025620428e-5
1386,1.003264015965333e-4
1387,1.0163759316984198e-4
1388,1.5199406260023484e-8
1389,4.124272064806852e-9
1390,5.635673289613197e-8
1391,3.84322424964973e-8
1392,9.987220130258079e-5
1393,9.925808172208367e-5
1394,1.133130672300653e-8
1395,5.89483732861017e-9
1396,1.0078336138861592e-4
1397,6.379137049125643e-9
1398,3.4471042864798933e-9
1399,8.382559453026803e-5
1400,6.4817895029138145e-9
1401,1.021810715676657e-4
1402,6.369692053046238e-9
1403,7.848344448171276e-9
1404,2.172993651963263e-5
1405,2.2455706438654035e-5
1406,3.8784606496002365e-9
1407,3.014631567801545e-6
1408,9.927953364738435e-5
1409,9.932728237763463e-5
1410,9.958606218628385e-5
1411,9.939936846526216e-5
1412,2.3665805177882062e-5
1413,9.935124414131986e-5
1414,2.1274496090955997e-7
1415,1.0251346976216977e-4
1416,3.1806308836116e-7
1417,1.2598779584519475e-8
1418,1.1505897661234416e-4
1419,1.2247151445779182e-8
1420,5.593831537743466e-5
1421,5.249055611191075e-9
1422,5.744444724738185e-9
1423,1.4859809186273863e-8
1424,1.0070753574527174e-4
1425,1.416620989154013e-5
1426,9.928935510807128e-5
1427,9.945565044841468e-5
1428,2.930389026404306e-5
1429,9.597145542984582e-5
1430,2.9087975192261273e-9
1431,9.92637090514195e-5
1432,3.2668091869457184e-9
1433,1.0469745896526865e-4
1434,2.7061429966753093e-5
1435,1.4026253022725435e-8
1436,2.4163813225814433e-5
1437,1.8035748837642173e-7
1438,1.2523305173155554e-8
1439,7.649054535961133e-9
1440,1.0142363083755534e-4
1441,5.850109610046313e-9
1442,2.460770117936867e-6
1443,1.0000086238225266e-4
1444,6.468760309491174e-9
1445,1.4533738227702144e-8
1446,9.936287027338419e-5
1447,4.844483399368652e-5
1448,1.1418661989495352e-4
1449,9.94625157808275e-5
1450,3.536238503865197e-9
1451,2.2827470823734302e-5
1452,9.985508507884512e-5
1453,9.928592767802505e-5
1454,5.01157861201672e-9
1455,7.929742264041975e-9
1456,9.943911489010712e-5
1457,3.910908800108295e-9
1458,9.925391360097549e-5
1459,1.0250819301906067e-4
1460,3.5541667449578872e-9
1461,1.0838753112755229e-4
1462,4.782722760921667e-7
1463,6.006595628234171e-9
1464,1.0782263798155711e-4
1465,9.9905508702462e-5
1466,1.0959052299931115e-4
1467,9.944079670644903e-5
1468,8.355923781670737e-9
1469,8.124084354775532e-9
1470,9.940743939548665e-5
1471,1.010193535762222e-4
1472,6.533274958616059e-9
1473,3.187849957677184e-9
1474,9.926532028954087e-5
1475,4.030914576264708e-5
1476,1.605703604531858e-5
1477,1.2315106050203006e-8
1478,1.0880624753228333e-4
1479,7.513543092617503e-9
1480,4.809911016364569e-9
1481,9.925924813881964e-5
1482,9.92564537262819e-5
1483,9.928622257554157e-5
1484,7.092256470166402e-5
1485,1.0069101626449486e-8
1486,1.1824441330078394e-4
1487,6.9719837504229566e-9
1488,4.629583546853373e-9
1489,9.926064083240603e-5
1490,3.29072550156086e-9
1491,9.925684868862819e-5
1492,9.950914066078815e-5
1493,8.13554448166374e-9
1494,3.7281624031666416e-7
1495,1.0101421448994926e-4
1496,6.8855205044062585e-9
1497,1.491497226682293e-8
1498,1.5624542036617184e-8
1499,1.3830002038812528e-8
1500,3.181427227130381e-5
1501,9.936174395229838e-5
1502,8.297836341502775e-9
1503,9.972506108390051e-5
1504,1.745699455626775e-7
1505,9.938649403632334e-5
1506,3.467833268835457e-5
1507,5.2758798890706985e-9
1508,8.572308645241065e-9
1509,9.92797841142756e-5
1510,5.923085763572937e-9
1511,9.92703133881587e-5
1512,1.0090570349136162e-8
1513,1.9452787821381488e-8
1514,5.021966069892266e-9
1515,3.730991134151753e-9
1516,2.787427405478944e-5
1517,6.16211416186352e-9
1518,1.1431322521107724e-5
1519,9.928059959327208e-5
1520,4.637465735434976e-5
1521,1.085717286019973e-5
1522,7.100048104363485e-9
1523,4.120594686737465e-9
1524,2.430010389406356e-8
1525,9.930852117365036e-5
1526,1.2343328403917708e-8
1527,4.6685246010268605e-5
1528,3.54473910203018e-9
1529,1.691841117555193e-8
1530,5.231490493057828e-9
1531,1.5123732904058515e-8
1532,1.0469083603564524e-4
1533,4.793414326375712e-9
1534,9.935345806991748e-5
1535,1.724708516654932e-8
1536,9.931283379003658e-5
1537,3.34930203416551e-8
1538,5.2273919904716426e-8
1539,9.94421581320236e-5
1540,1.173411636097598e-4
1541,1.1326797413801419e-4
1542,9.925331980034001e-5
1543,9.92554289673316e-5
1544,1.1854848246859772e-8
1545,3.4173527020643368e-9
1546,1.1701742473287541e-4
1547,8.360163627544864e-9
1548,2.5295472359950287e-6
1549,1.7382517927666484e-5
1550,8.078577343695976e-9
1551,9.951885693818785e-5
1552,9.930057197605967e-5
1553,3.023155843333229e-7
1554,1.0509533653102761e-4
1555,5.412930342865935e-8
1556,3.6035325651411555e-9
1557,1.1006450136496834e-4
1558,3.355004555271166e-8
1559,1.0338157647431728e-8
1560,6.786716355222709e-9
1561,9.986077110641454e-5
1562,4.955210405477805e-9
1563,1.0864824195000201e-8
1564,9.925666286974255e-5
1565,9.925582085906431e-5
1566,1.509028680514812e-8
1567,7.832935749038781e-9
1568,8.62193382739915e-9
1569,4.564487677588549e-9
1570,2.5124299225943846e-5
1571,9.928457046187176e-5
1572,2.139621484328371e-7
1573,8.440415046836349e-9
1574,3.4279644331865908e-9
1575,6.005714198264069e-5
1576,1.3452876962416217e-8
1577,4.248035520496244e-9
1578,9.938498559889222e-5
1579,9.94098190163296e-5
1580,3.2725257863570616e-9
1581,7.732525641068155e-7
1582,8.014028185330158e-9
1583,6.687010403447351e-9
1584,6.5987081655937174e-9
1585,1.214747193654548e-7
1586,1.0123498467876287e-5
1587,5.0826293840643614e-9
1588,1.1490855584849796e-4
1589,1.1776131889097125e-4
1590,2.193207141055891e-6
1591,9.93356282438721e-5
1592,5.154547098098967e-9
1593,1.1229112880036068e-6
1594,9.944700567592411e-5
1595,9.933873363399157e-5
1596,9.926528775161094e-5
1597,9.92539727077848e-5
1598,1.0124373224039169e-4
1599,8.230256905249138e-9
1600,9.927475570762775e-5
1601,9.933643964559083e-5
1602,9.926676708316087e-5
1603,9.925785357459358e-5
1604,1.5139623256893622e-8
1605,5.174050997400186e-9
1606,1.0005366758962708e-4
1607,5.9165312428012816e-5
1608,1.0961423014424544e-4
1609,1.0028405949792113e-4
1610,9.979383248998354e-5
1611,2.035173551518123e-5
1612,4.2690202279597774e-9
1613,1.1121688261628861e-4
1614,6.885078607818534e-9
1615,9.935021378654514e-9
1616,4.159337953652912e-9
1617,1.0390648914430183e-8
1618,1.0335126845870428e-4
1619,9.928340473720503e-5
1620,8.527577605715917e-9
1621,7.041400835952886e-9
1622,4.1386944184545094e-8
1623,3.2036735919686357e-9
1624,9.939957902164626e-5
1625,3.5981028555108335e-9
1626,8.315513189786672e-9
1627,9.932176138015928e-5
1628,1.942036070664481e-8
1629,4.55502273518186e-5
1630,7.66963838996951e-9
1631,1.5226620525341043e-8
1632,1.1675239358951067e-4
1633,4.697285494156275e-9
1634,9.943816135245309e-5
1635,9.926184027171599e-5
1636,2.1200744529749515e-7
1637,9.931794066951827e-5
1638,9.92759788753334e-5
1639,4.739717148572844e-9
1640,9.925909692615175e-5
1641,4.010581301153916e-6
1642,4.2204653041956166e-9
1643,5.219762097734109e-9
1644,1.045556244195739e-4
1645,2.1651484321174864e-8
1646,1.1969834297095027e-4
1647,2.610890445005632e-7
1648,1.0206679869507675e-4
1649,1.688585947629428e-8
1650,4.360690141469713e-9
1651,5.551167067289526e-8
1652,9.928540275814486e-5
1653,9.930386744463203e-5
1654,5.175606697470764e-5
1655,5.330353774071975e-9
1656,4.622404271080836e-9
1657,9.92891431176588e-5
1658,2.9388447672464332e-6
1659,8.797685159733809e-8
1660,1.0083395495100365e-4
1661,1.0206123584961472e-4
1662,3.0384920872674163e-6
1663,1.3958272714997576e-8
1664,6.533970794518495e-6
1665,9.3171262348949e-9
1666,1.2617996397864198e-8
1667,9.953322544747845e-5
1668,3.6446878027029134e-7
1669,4.5168266840103175e-8
1670,1.0231621337439e-4
1671,3.4778070483861134e-9
1672,1.3662160521964552e-8
1673,1.5170876890881422e-8
1674,9.938696249150952e-5
1675,7.824128368328799e-9
1676,6.440385013149171e-9
1677,9.963132111371324e-5
1678,5.300803512461263e-9
1679,9.935938179473462e-5
1680,9.930729028088288e-5
1681,3.760926721560885e-8
1682,5.924860774826157e-9
1683,9.925380303415228e-5
1684,7.95448277431575e-9
1685,1.893625106686826e-8
1686,1.0269025601930147e-8
1687,5.987411432080391e-5
1688,1.447283333532368e-8
1689,1.0718997508541352e-4
1690,8.668023443985132e-9
1691,4.682756363094545e-8
1692,1.748278630387037e-8
1693,9.662995576753524e-9
1694,1.003687172057885e-4
1695,3.499253002467161e-8
1696,9.997828932591504e-5
1697,9.92616634936737e-5
1698,3.230992197888343e-9
1699,1.0388743871859065e-8
1700,9.929606218240951e-5
1701,6.4936235931867e-9
1702,5.542596765764369e-9
1703,7.143648641527608e-9
1704,9.940567036375992e-5
1705,9.929818225250143e-5
1706,9.984374934890121e-5
1707,9.925487557150661e-5
1708,2.564334395980244e-8
1709,1.0904515292975886e-4
1710,1.0142030191375868e-4
1711,9.939788289238318e-5
1712,1.0047798793015552e-4
1713,9.936421731759004e-5
1714,1.0467954216707239e-4
1715,9.92655897444244e-5
1716,8.643971977503748e-9
1717,1.0047020162404781e-4
1718,9.930858572344919e-5
1719,1.0493805938356427e-4
1720,6.150435530118394e-8
1721,9.0127202809376e-9
1722,1.0822642246110671e-4
1723,6.589393804987253e-9
1724,3.880742568736653e-8
1725,1.0000798693336108e-4
1726,1.1004572068977676e-4
1727,1.1474096573251211e-4
1728,1.3781062426173468e-8
1729,4.978932340457524e-8
1730,6.0672025405596365e-9
1731,1.563593222037313e-8
1732,9.931487883643054e-5
1733,2.343147082076581e-5
1734,4.716674753883569e-9
1735,9.929893674018376e-5
1736,3.1483005004407406e-9
1737,8.522660429494384e-7
1738,3.773139315374981e-8
1739,9.406442259840413e-7
1740,9.925913229128254e-5
1741,1.5136304822887775e-8
1742,1.4266209670812642e-8
1743,2.0159274042982574e-8
1744,1.7361623926577404e-5
1745,1.0073313944922917e-4
1746,9.928871974061405e-5
1747,9.982778929177527e-5
1748,1.529697406702547e-8
1749,1.015758774349691e-4
1750,1.5227507106549701e-5
1751,3.163358980772972e-8
